时间,容量
20200420:04:10,33.01
20200420:04:20,33.01
20200420:04:30,33.01
20200420:04:40,33.01
20200420:04:50,33.01
20200420:05:00,33.01
20200420:05:10,33.01
20200420:05:20,33.01
20200420:05:30,33.01
20200420:05:40,33.01
20200420:05:50,33.01
20200420:06:00,33.01
20200420:06:10,33.01
20200420:06:20,32.99
20200420:06:30,33.01
20200420:06:40,33.01
20200420:06:50,33.01
20200420:07:00,33.01
20200420:07:10,33.01
20200420:07:20,32.99
20200420:07:30,33.01
20200420:07:40,33.01
20200420:07:50,33.01
20200420:08:00,33.01
20200420:08:10,33.01
20200420:08:20,33.01
20200420:08:30,33.01
20200420:08:40,33.01
20200420:08:50,33.01
20200420:09:00,33.01
20200420:09:10,32.71
20200420:09:20,32.74
20200420:09:30,32.81
20200420:09:40,32.84
20200420:09:50,32.84
20200420:10:00,32.84
20200420:10:10,32.85
20200420:10:20,32.85
20200420:10:30,32.86
20200420:10:40,32.86
20200420:10:50,32.87
20200420:11:00,32.88
20200420:11:10,32.88
20200420:11:20,32.88
20200420:11:30,32.89
20200420:11:40,32.9
20200420:11:50,32.91
20200420:12:00,32.91
20200420:12:10,32.91
20200420:12:20,32.91
20200420:12:30,32.9
20200420:12:40,32.9
20200420:12:50,32.91
20200420:13:00,32.9
20200420:13:10,32.91
20200420:13:20,32.91
20200420:13:30,32.92
20200420:13:40,32.92
20200420:13:50,32.92
20200420:14:00,32.93
20200420:14:10,32.93
20200420:14:20,32.94
20200420:14:30,32.94
20200420:14:40,32.95
20200420:14:50,32.95
20200420:15:00,32.96
20200420:15:10,33.01
20200420:15:20,32.99
20200420:15:30,33.01
20200420:15:40,33.01
20200420:15:50,33.01
20200420:16:00,33.02
20200420:16:10,33.03
20200420:16:20,33.05
20200420:16:30,33.05
20200420:16:40,32.99
20200420:16:50,33.21
20200420:17:00,33.05
20200420:17:10,33.04
20200420:17:20,32.99
20200420:17:30,33.04
20200420:17:40,33.04
20200420:17:50,33.04
20200420:18:00,33.04
20200420:18:10,33.04
20200420:18:20,33.04
20200420:18:30,33.04
20200420:18:40,33.04
20200420:18:50,33.04
20200420:19:00,33.04
20200420:19:10,33.04
20200420:19:20,33.04
20200420:19:30,33.04
20200420:19:40,33.04
20200420:19:50,33.04
20200420:20:00,33.04
20200420:20:10,33.04
20200420:20:20,33.04
20200420:20:30,33.04
20200420:20:40,33.04
20200420:20:50,33.04
20200420:21:00,33.04
20200420:21:10,33.04
20200420:21:20,33.04
20200420:21:30,33.05
20200420:21:40,33.05
20200420:21:50,33.05
20200420:22:00,33.05
20200420:22:10,33.05
20200420:22:20,33.05
20200420:22:30,33.05
20200420:22:40,33.05
20200420:22:50,33.05
20200420:23:00,33.05
20200420:23:10,33.05
20200420:23:20,33.05
20200420:23:30,33.05
20200420:23:40,33.05
20200420:23:50,33.05
20200421:00:00,33.04
20200421:00:10,33.0
20200421:00:20,32.99
20200421:00:30,32.99
20200421:00:40,33.0
20200421:00:50,33.0
20200421:01:00,33.0
20200421:01:10,33.0
20200421:01:20,33.0
20200421:01:30,33.0
20200421:01:40,33.0
20200421:01:50,32.99
20200421:02:00,32.99
20200421:02:10,32.99
20200421:02:20,32.99
20200421:02:30,32.99
20200421:02:40,32.99
20200421:02:50,33.0
20200421:03:00,33.0
20200421:03:10,33.0
20200421:03:20,33.0
20200421:03:30,33.0
20200421:03:40,33.0
20200421:03:50,33.0
20200421:04:00,33.0
20200421:04:10,33.0
20200421:04:20,33.0
20200421:04:30,33.0
20200421:04:40,33.0
20200421:04:50,33.0
20200421:05:00,33.0
20200421:05:10,33.0
20200421:05:20,33.0
20200421:05:30,33.0
20200421:05:40,33.0
20200421:05:50,33.0
20200421:06:00,33.0
20200421:06:10,33.0
20200421:06:20,33.0
20200421:06:30,33.0
20200421:06:40,33.0
20200421:06:50,33.0
20200421:07:00,33.0
20200421:07:10,33.0
20200421:07:20,33.0
20200421:07:30,33.0
20200421:07:40,33.0
20200421:07:50,33.0
20200421:08:00,33.0
20200421:08:10,33.0
20200421:08:20,33.0
20200421:08:30,33.0
20200421:08:40,33.0
20200421:08:50,33.0
20200421:09:00,32.9
20200421:09:10,32.71
20200421:09:20,32.73
20200421:09:30,32.8
20200421:09:40,32.83
20200421:09:50,32.84
20200421:10:00,32.84
20200421:10:10,32.85
20200421:10:20,32.85
20200421:10:30,32.86
20200421:10:40,32.87
20200421:10:50,32.87
20200421:11:00,32.88
20200421:11:10,32.88
20200421:11:20,32.89
20200421:11:30,32.89
20200421:11:40,32.9
20200421:11:50,32.9
20200421:12:00,32.9
20200421:12:10,32.9
20200421:12:20,32.9
20200421:12:30,32.9
20200421:12:40,32.9
20200421:12:50,32.9
20200421:13:00,32.9
20200421:13:10,32.9
20200421:13:20,32.91
20200421:13:30,32.92
20200421:13:40,32.92
20200421:13:50,32.92
20200421:14:00,32.93
20200421:14:10,32.94
20200421:14:20,32.94
20200421:14:30,32.95
20200421:14:40,32.95
20200421:14:50,32.95
20200421:15:00,32.97
20200421:15:10,32.99
20200421:15:20,32.99
20200421:15:30,32.99
20200421:15:40,32.99
20200421:15:50,32.99
20200421:16:00,32.99
20200421:16:10,32.99
20200421:16:20,32.99
20200421:16:30,32.99
20200421:16:40,32.99
20200421:16:50,32.99
20200421:17:00,32.99
20200421:17:10,32.99
20200421:17:20,33.01
20200421:17:30,33.03
20200421:17:40,33.04
20200421:17:50,33.05
20200421:18:00,33.06
20200421:18:10,33.06
20200421:18:20,33.06
20200421:18:30,33.06
20200421:18:40,33.06
20200421:18:50,33.06
20200421:19:00,33.06
20200421:19:10,33.06
20200421:19:20,33.06
20200421:19:30,33.06
20200421:19:40,33.06
20200421:19:50,33.06
20200421:20:00,33.06
20200421:20:10,33.06
20200421:20:20,33.06
20200421:20:30,33.06
20200421:20:40,33.06
20200421:20:50,33.06
20200421:21:00,33.06
20200421:21:10,33.06
20200421:21:20,33.07
20200421:21:30,33.07
20200421:21:40,33.07
20200421:21:50,33.07
20200421:22:00,33.07
20200421:22:10,33.07
20200421:22:20,33.07
20200421:22:30,33.07
20200421:22:40,33.07
20200421:22:50,33.07
20200421:23:00,33.07
20200421:23:10,33.07
20200421:23:20,33.07
20200421:23:30,33.07
20200421:23:40,33.07
20200421:23:50,33.07
20200422:00:00,33.06
20200422:00:10,33.05
20200422:00:20,33.05
20200422:00:30,33.05
20200422:00:40,33.05
20200422:00:50,33.05
20200422:01:00,33.05
20200422:01:10,33.05
20200422:01:20,33.05
20200422:01:30,33.05
20200422:01:40,33.05
20200422:01:50,33.05
20200422:02:00,33.05
20200422:02:10,33.05
20200422:02:20,33.05
20200422:02:30,33.05
20200422:02:40,33.05
20200422:02:50,33.05
20200422:03:00,33.05
20200422:03:10,33.05
20200422:03:20,33.05
20200422:03:30,33.05
20200422:03:40,33.05
20200422:03:50,33.05
20200422:04:00,33.05
20200422:04:10,33.05
20200422:04:20,33.05
20200422:04:30,33.05
20200422:04:40,33.05
20200422:04:50,33.05
20200422:05:00,33.05
20200422:05:10,33.05
20200422:05:20,33.05
20200422:05:30,33.05
20200422:05:40,33.05
20200422:05:50,33.05
20200422:06:00,33.05
20200422:06:10,33.05
20200422:06:20,33.05
20200422:06:30,33.05
20200422:06:40,33.05
20200422:06:50,33.05
20200422:07:00,33.05
20200422:07:10,33.05
20200422:07:20,33.05
20200422:07:30,33.05
20200422:07:40,33.05
20200422:07:50,33.05
20200422:08:00,33.05
20200422:08:10,33.05
20200422:08:20,33.05
20200422:08:30,33.05
20200422:08:40,33.05
20200422:08:50,33.05
20200422:09:00,32.95
20200422:09:10,32.76
20200422:09:20,32.78
20200422:09:30,32.85
20200422:09:40,32.86
20200422:09:50,32.89
20200422:10:00,33.04
20200422:10:10,32.9
20200422:10:20,32.9
20200422:10:30,33.04
20200422:10:40,32.91
20200422:10:50,32.92
20200422:11:00,32.93
20200422:11:10,32.93
20200422:11:20,32.93
20200422:11:30,32.94
20200422:11:40,32.95
20200422:11:50,32.95
20200422:12:00,32.95
20200422:12:10,32.95
20200422:12:20,32.95
20200422:12:30,32.95
20200422:12:40,32.95
20200422:12:50,32.95
20200422:13:00,32.95
20200422:13:10,32.95
20200422:13:20,32.95
20200422:13:30,32.96
20200422:13:40,32.96
20200422:13:50,32.97
20200422:14:00,33.04
20200422:14:10,32.98
20200422:14:20,32.98
20200422:14:30,32.99
20200422:14:40,32.99
20200422:14:50,33.0
20200422:15:00,33.0
20200422:15:10,33.06
20200422:15:20,33.06
20200422:15:30,33.06
20200422:15:40,33.06
20200422:15:50,33.06
20200422:16:00,33.04
20200422:16:10,33.04
20200422:16:20,33.04
20200422:16:30,33.04
20200422:16:40,33.04
20200422:16:50,33.04
20200422:17:00,33.04
20200422:17:10,33.04
20200422:17:20,33.04
20200422:17:30,33.04
20200422:17:40,33.04
20200422:17:50,33.04
20200422:18:00,33.04
20200422:18:10,33.14
20200422:18:20,33.08
20200422:18:30,33.1
20200422:18:40,33.11
20200422:18:50,33.11
20200422:19:00,33.11
20200422:19:10,33.11
20200422:19:20,33.11
20200422:19:30,33.11
20200422:19:40,33.11
20200422:19:50,33.11
20200422:20:00,33.11
20200422:20:10,33.11
20200422:20:20,33.11
20200422:20:30,33.11
20200422:20:40,33.11
20200422:20:50,33.11
20200422:21:00,33.11
20200422:21:10,33.11
20200422:21:20,33.12
20200422:21:30,33.12
20200422:21:40,33.12
20200422:21:50,33.12
20200422:22:00,33.12
20200422:22:10,33.12
20200422:22:20,33.12
20200422:22:30,33.12
20200422:22:40,33.12
20200422:22:50,33.12
20200422:23:00,33.12
20200422:23:10,33.12
20200422:23:20,33.12
20200422:23:30,33.12
20200422:23:40,33.12
20200422:23:50,33.12
20200423:00:00,33.1
20200423:00:10,33.09
20200423:00:20,33.09
20200423:00:30,33.09
20200423:00:40,33.09
20200423:00:50,33.09
20200423:01:00,33.09
20200423:01:10,33.09
20200423:01:20,33.09
20200423:01:30,33.09
20200423:01:40,33.09
20200423:01:50,33.09
20200423:02:00,33.09
20200423:02:10,33.09
20200423:02:20,33.09
20200423:02:30,33.09
20200423:02:40,33.09
20200423:02:50,33.09
20200423:03:00,33.09
20200423:03:10,33.09
20200423:03:20,33.09
20200423:03:30,33.09
20200423:03:40,33.09
20200423:03:50,33.09
20200423:04:00,33.09
20200423:04:10,33.09
20200423:04:20,33.09
20200423:04:30,33.09
20200423:04:40,33.09
20200423:04:50,33.09
20200423:05:00,33.09
20200423:05:10,33.09
20200423:05:20,33.09
20200423:05:30,33.09
20200423:05:40,33.09
20200423:05:50,33.09
20200423:06:00,33.09
20200423:06:10,33.09
20200423:06:20,33.09
20200423:06:30,33.09
20200423:06:40,33.09
20200423:06:50,33.09
20200423:07:00,33.09
20200423:07:10,33.09
20200423:07:20,33.09
20200423:07:30,33.09
20200423:07:40,33.09
20200423:07:50,33.09
20200423:08:00,33.09
20200423:08:10,33.09
20200423:08:20,33.09
20200423:08:30,33.09
20200423:08:40,33.09
20200423:08:50,33.09
20200423:09:00,32.8
20200423:09:10,32.8
20200423:09:20,32.82
20200423:09:30,32.89
20200423:09:40,32.91
20200423:09:50,32.93
20200423:10:00,33.09
20200423:10:10,32.94
20200423:10:20,32.94
20200423:10:30,32.95
20200423:10:40,32.96
20200423:10:50,32.96
20200423:11:00,32.97
20200423:11:10,32.97
20200423:11:20,32.98
20200423:11:30,32.98
20200423:11:40,32.99
20200423:11:50,32.99
20200423:12:00,32.99
20200423:12:10,32.99
20200423:12:20,32.99
20200423:12:30,32.99
20200423:12:40,32.99
20200423:12:50,32.99
20200423:13:00,32.99
20200423:13:10,32.99
20200423:13:20,33.0
20200423:13:30,33.0
20200423:13:40,33.01
20200423:13:50,33.01
20200423:14:00,33.02
20200423:14:10,33.02
20200423:14:20,33.03
20200423:14:30,33.03
20200423:14:40,33.04
20200423:14:50,33.04
20200423:15:00,33.09
20200423:15:10,33.1
20200423:15:20,33.1
20200423:15:30,33.1
20200423:15:40,33.1
20200423:15:50,33.1
20200423:16:00,33.09
20200423:16:10,33.12
20200423:16:20,33.13
20200423:16:30,33.16
20200423:16:40,33.16
20200423:16:50,33.17
20200423:17:00,33.17
20200423:17:10,33.17
20200423:17:20,33.17
20200423:17:30,33.17
20200423:17:40,33.17
20200423:17:50,33.17
20200423:18:00,33.17
20200423:18:10,33.17
20200423:18:20,33.17
20200423:18:30,33.17
20200423:18:40,33.17
20200423:18:50,33.17
20200423:19:00,33.17
20200423:19:10,33.17
20200423:19:20,33.17
20200423:19:30,33.17
20200423:19:40,33.17
20200423:19:50,33.17
20200423:20:00,33.17
20200423:20:10,33.17
20200423:20:20,33.17
20200423:20:30,33.17
20200423:20:40,33.17
20200423:20:50,33.17
20200423:21:00,33.17
20200423:21:10,33.17
20200423:21:20,33.17
20200423:21:30,33.17
20200423:21:40,33.17
20200423:21:50,33.17
20200423:22:00,33.17
20200423:22:10,33.17
20200423:22:20,33.18
20200423:22:30,33.17
20200423:22:40,33.17
20200423:22:50,33.17
20200423:23:00,33.17
20200423:23:10,33.17
20200423:23:20,33.17
20200423:23:30,33.17
20200423:23:40,33.17
20200423:23:50,33.17
20200424:00:00,33.17
20200424:00:10,33.14
20200424:00:20,33.14
20200424:00:30,33.14
20200424:00:40,33.14
20200424:00:50,33.14
20200424:01:00,33.15
20200424:01:10,33.15
20200424:01:20,33.15
20200424:01:30,33.15
20200424:01:40,33.15
20200424:01:50,33.15
20200424:02:00,33.15
20200424:02:10,33.15
20200424:02:20,33.15
20200424:02:30,33.15
20200424:02:40,33.15
20200424:02:50,33.15
20200424:03:00,33.15
20200424:03:10,33.15
20200424:03:20,33.15
20200424:03:30,33.15
20200424:03:40,33.15
20200424:03:50,33.15
20200424:04:00,33.15
20200424:04:10,33.14
20200424:04:20,33.14
20200424:04:30,33.14
20200424:04:40,33.14
20200424:04:50,33.14
20200424:05:00,33.15
20200424:05:10,33.15
20200424:05:20,33.15
20200424:05:30,33.15
20200424:05:40,33.15
20200424:05:50,33.15
20200424:06:00,33.15
20200424:06:10,33.15
20200424:06:20,33.15
20200424:06:30,33.15
20200424:06:40,33.15
20200424:06:50,33.15
20200424:07:00,33.15
20200424:07:10,33.15
20200424:07:20,33.15
20200424:07:30,33.15
20200424:07:40,33.15
20200424:07:50,33.15
20200424:08:00,33.15
20200424:08:10,33.15
20200424:08:20,33.15
20200424:08:30,33.15
20200424:08:40,33.15
20200424:08:50,33.15
20200424:09:00,33.15
20200424:09:10,32.85
20200424:09:20,32.88
20200424:09:30,32.95
20200424:09:40,32.98
20200424:09:50,32.98
20200424:10:00,32.98
20200424:10:10,32.99
20200424:10:20,32.99
20200424:10:30,33.01
20200424:10:40,33.01
20200424:10:50,33.01
20200424:11:00,33.02
20200424:11:10,33.03
20200424:11:20,33.03
20200424:11:30,33.03
20200424:11:40,33.04
20200424:11:50,33.05
20200424:12:00,33.14
20200424:12:10,33.04
20200424:12:20,33.04
20200424:12:30,33.04
20200424:12:40,33.05
20200424:12:50,33.04
20200424:13:00,33.04
20200424:13:10,33.04
20200424:13:20,33.05
20200424:13:30,33.05
20200424:13:40,33.06
20200424:13:50,33.06
20200424:14:00,33.14
20200424:14:10,33.08
20200424:14:20,33.08
20200424:14:30,33.09
20200424:14:40,33.09
20200424:14:50,33.1
20200424:15:00,33.1
20200424:15:10,33.16
20200424:15:20,33.16
20200424:15:30,33.16
20200424:15:40,33.16
20200424:15:50,33.16
20200424:16:00,33.16
20200424:16:10,33.17
20200424:16:20,33.19
20200424:16:30,33.21
20200424:16:40,33.22
20200424:16:50,33.22
20200424:17:00,33.22
20200424:17:10,33.22
20200424:17:20,33.22
20200424:17:30,33.22
20200424:17:40,33.22
20200424:17:50,33.22
20200424:18:00,33.14
20200424:18:10,33.22
20200424:18:20,33.22
20200424:18:30,33.22
20200424:18:40,33.22
20200424:18:50,33.22
20200424:19:00,33.22
20200424:19:10,33.22
20200424:19:20,33.22
20200424:19:30,33.22
20200424:19:40,33.22
20200424:19:50,33.22
20200424:20:00,33.22
20200424:20:10,33.22
20200424:20:20,33.22
20200424:20:30,33.22
20200424:20:40,33.22
20200424:20:50,33.22
20200424:21:00,33.22
20200424:21:10,33.22
20200424:21:20,33.23
20200424:21:30,33.23
20200424:21:40,33.23
20200424:21:50,33.23
20200424:22:00,33.23
20200424:22:10,33.23
20200424:22:20,33.23
20200424:22:30,33.23
20200424:22:40,33.23
20200424:22:50,33.23
20200424:23:00,33.23
20200424:23:10,33.23
20200424:23:20,33.23
20200424:23:30,33.23
20200424:23:40,33.23
20200424:23:50,33.23
20200425:00:00,33.22
20200425:00:10,33.2
20200425:00:20,33.2
20200425:00:30,33.2
20200425:00:40,33.21
20200425:00:50,33.21
20200425:01:00,33.21
20200425:01:10,33.21
20200425:01:20,33.21
20200425:01:30,33.21
20200425:01:40,33.21
20200425:01:50,33.21
20200425:02:00,33.22
20200425:02:10,33.21
20200425:02:20,33.21
20200425:02:30,33.21
20200425:02:40,33.21
20200425:02:50,33.21
20200425:03:00,33.21
20200425:03:10,33.21
20200425:03:20,33.21
20200425:03:30,33.21
20200425:03:40,33.21
20200425:03:50,33.21
20200425:04:00,33.21
20200425:04:10,33.21
20200425:04:20,33.21
20200425:04:30,33.21
20200425:04:40,33.21
20200425:04:50,33.21
20200425:05:00,33.21
20200425:05:10,33.21
20200425:05:20,33.21
20200425:05:30,33.21
20200425:05:40,33.21
20200425:05:50,33.21
20200425:06:00,33.21
20200425:06:10,33.21
20200425:06:20,33.22
20200425:06:30,33.21
20200425:06:40,33.21
20200425:06:50,33.21
20200425:07:00,33.21
20200425:07:10,33.21
20200425:07:20,33.21
20200425:07:30,33.21
20200425:07:40,33.21
20200425:07:50,33.21
20200425:08:00,33.21
20200425:08:10,33.21
20200425:08:20,33.21
20200425:08:30,33.21
20200425:08:40,33.21
20200425:08:50,33.21
20200425:09:00,33.22
20200425:09:10,33.21
20200425:09:20,33.21
20200425:09:30,33.21
20200425:09:40,33.21
20200425:09:50,33.21
20200425:10:00,33.21
20200425:10:10,33.21
20200425:10:20,33.21
20200425:10:30,33.21
20200425:10:40,33.21
20200425:10:50,33.21
20200425:11:00,33.21
20200425:11:10,33.21
20200425:11:20,33.21
20200425:11:30,33.22
20200425:11:40,33.22
20200425:11:50,33.22
20200425:12:00,33.22
20200425:12:10,33.22
20200425:12:20,33.22
20200425:12:30,33.22
20200425:12:40,33.22
20200425:12:50,33.22
20200425:13:00,33.22
20200425:13:10,33.22
20200425:13:20,33.22
20200425:13:30,33.22
20200425:13:40,33.22
20200425:13:50,33.22
20200425:14:00,33.22
20200425:14:10,33.22
20200425:14:20,33.22
20200425:14:30,33.22
20200425:14:40,33.22
20200425:14:50,33.22
20200425:15:00,33.22
20200425:15:10,33.22
20200425:15:20,33.22
20200425:15:30,33.22
20200425:15:40,33.22
20200425:15:50,33.22
20200425:16:00,33.22
20200425:16:10,33.22
20200425:16:20,33.22
20200425:16:30,33.22
20200425:16:40,33.22
20200425:16:50,33.22
20200425:17:00,33.22
20200425:17:10,33.22
20200425:17:20,33.22
20200425:17:30,33.22
20200425:17:40,33.22
20200425:17:50,33.22
20200425:18:00,33.22
20200425:18:10,33.22
20200425:18:20,33.22
20200425:18:30,33.22
20200425:18:40,33.22
20200425:18:50,33.22
20200425:19:00,33.22
20200425:19:10,33.22
20200425:19:20,33.22
20200425:19:30,33.22
20200425:19:40,33.22
20200425:19:50,33.22
20200425:20:00,33.22
20200425:20:10,33.22
20200425:20:20,33.22
20200425:20:30,33.22
20200425:20:40,33.22
20200425:20:50,33.22
20200425:21:00,33.22
20200425:21:10,33.22
20200425:21:20,33.22
20200425:21:30,33.22
20200425:21:40,33.22
20200425:21:50,33.22
20200425:22:00,33.23
20200425:22:10,33.23
20200425:22:20,33.23
20200425:22:30,33.22
20200425:22:40,33.22
20200425:22:50,33.22
20200425:23:00,33.22
20200425:23:10,33.22
20200425:23:20,33.22
20200425:23:30,33.23
20200425:23:40,33.23
20200425:23:50,33.23
20200426:00:00,33.23
20200426:00:10,33.22
20200426:00:20,33.22
20200426:00:30,33.22
20200426:00:40,33.22
20200426:00:50,33.22
20200426:01:00,33.22
20200426:01:10,33.22
20200426:01:20,33.22
20200426:01:30,33.22
20200426:01:40,33.22
20200426:01:50,33.22
20200426:02:00,33.22
20200426:02:10,33.22
20200426:02:20,33.22
20200426:02:30,33.22
20200426:02:40,33.22
20200426:02:50,33.22
20200426:03:00,33.22
20200426:03:10,33.22
20200426:03:20,33.22
20200426:03:30,33.22
20200426:03:40,33.22
20200426:03:50,33.22
20200426:04:00,33.22
20200426:04:10,33.22
20200426:04:20,33.22
20200426:04:30,33.22
20200426:04:40,33.22
20200426:04:50,33.22
20200426:05:00,33.22
20200426:05:10,33.22
20200426:05:20,33.22
20200426:05:30,33.22
20200426:05:40,33.22
20200426:05:50,33.22
20200426:06:00,33.22
20200426:06:10,33.22
20200426:06:20,33.22
20200426:06:30,33.22
20200426:06:40,33.22
20200426:06:50,33.22
20200426:07:00,33.23
20200426:07:10,33.23
20200426:07:20,33.23
20200426:07:30,33.23
20200426:07:40,33.23
20200426:07:50,33.23
20200426:08:00,33.23
20200426:08:10,33.23
20200426:08:20,33.23
20200426:08:30,33.23
20200426:08:40,33.23
20200426:08:50,33.23
20200426:09:00,33.23
20200426:09:10,33.23
20200426:09:20,33.23
20200426:09:30,33.23
20200426:09:40,33.23
20200426:09:50,33.23
20200426:10:00,33.23
20200426:10:10,33.23
20200426:10:20,33.23
20200426:10:30,33.23
20200426:10:40,33.23
20200426:10:50,33.23
20200426:11:00,33.23
20200426:11:10,33.23
20200426:11:20,33.23
20200426:11:30,33.23
20200426:11:40,33.23
20200426:11:50,33.23
20200426:12:00,33.23
20200426:12:10,33.23
20200426:12:20,33.23
20200426:12:30,33.23
20200426:12:40,33.23
20200426:12:50,33.23
20200426:13:00,33.23
20200426:13:10,33.23
20200426:13:20,33.23
20200426:13:30,33.23
20200426:13:40,33.23
20200426:13:50,33.23
20200426:14:00,33.23
20200426:14:10,33.23
20200426:14:20,33.23
20200426:14:30,33.23
20200426:14:40,33.23
20200426:14:50,33.23
20200426:15:00,33.23
20200426:15:10,33.23
20200426:15:20,33.23
20200426:15:30,33.23
20200426:15:40,33.23
20200426:15:50,33.23
20200426:16:00,33.23
20200426:16:10,33.23
20200426:16:20,33.23
20200426:16:30,33.23
20200426:16:40,33.23
20200426:16:50,33.23
20200426:17:00,33.23
20200426:17:10,33.23
20200426:17:20,33.23
20200426:17:30,33.23
20200426:17:40,33.23
20200426:17:50,33.23
20200426:18:00,33.23
20200426:18:10,33.23
20200426:18:20,33.23
20200426:18:30,33.23
20200426:18:40,33.23
20200426:18:50,33.23
20200426:19:00,33.23
20200426:19:10,33.23
20200426:19:20,33.23
20200426:19:30,33.23
20200426:19:40,33.23
20200426:19:50,33.23
20200426:20:00,33.23
20200426:20:10,33.23
20200426:20:20,33.23
20200426:20:30,33.23
20200426:20:40,33.23
20200426:20:50,33.23
20200426:21:00,33.23
20200426:21:10,33.23
20200426:21:20,33.23
20200426:21:30,33.23
20200426:21:40,33.23
20200426:21:50,33.23
20200426:22:00,33.23
20200426:22:10,33.23
20200426:22:20,33.23
20200426:22:30,33.23
20200426:22:40,33.23
20200426:22:50,33.23
20200426:23:00,33.23
20200426:23:10,33.23
20200426:23:20,33.23
20200426:23:30,33.23
20200426:23:40,33.23
20200426:23:50,33.23
20200427:00:00,33.21
20200427:00:10,33.23
20200427:00:20,33.23
20200427:00:30,33.22
20200427:00:40,33.22
20200427:00:50,33.22
20200427:01:00,33.22
20200427:01:10,33.22
20200427:01:20,33.22
20200427:01:30,33.22
20200427:01:40,33.22
20200427:01:50,33.22
20200427:02:00,33.22
20200427:02:10,33.22
20200427:02:20,33.22
20200427:02:30,33.22
20200427:02:40,33.22
20200427:02:50,33.22
20200427:03:00,33.22
20200427:03:10,33.22
20200427:03:20,33.22
20200427:03:30,33.22
20200427:03:40,33.22
20200427:03:50,33.22
20200427:04:00,33.22
20200427:04:10,33.22
20200427:04:20,33.22
20200427:04:30,33.22
20200427:04:40,33.22
20200427:04:50,33.22
20200427:05:00,33.22
20200427:05:10,33.22
20200427:05:20,33.23
20200427:05:30,33.23
20200427:05:40,33.23
20200427:05:50,33.23
20200427:06:00,33.23
20200427:06:10,33.23
20200427:06:20,33.23
20200427:06:30,33.23
20200427:06:40,33.23
20200427:06:50,33.23
20200427:07:00,33.23
20200427:07:10,33.23
20200427:07:20,33.23
20200427:07:30,33.23
20200427:07:40,33.23
20200427:07:50,33.23
20200427:08:00,33.21
20200427:08:10,33.23
20200427:08:20,33.23
20200427:08:30,33.23
20200427:08:40,33.23
20200427:08:50,33.23
20200427:09:00,32.93
20200427:09:10,32.93
20200427:09:20,32.95
20200427:09:30,33.03
20200427:09:40,33.04
20200427:09:50,33.06
20200427:10:00,33.21
20200427:10:10,33.07
20200427:10:20,33.07
20200427:10:30,33.08
20200427:10:40,33.08
20200427:10:50,33.09
20200427:11:00,33.21
20200427:11:10,33.1
20200427:11:20,33.1
20200427:11:30,33.11
20200427:11:40,33.11
20200427:11:50,33.11
20200427:12:00,33.11
20200427:12:10,33.11
20200427:12:20,33.11
20200427:12:30,33.11
20200427:12:40,33.11
20200427:12:50,33.11
20200427:13:00,33.11
20200427:13:10,33.11
20200427:13:20,33.12
20200427:13:30,33.13
20200427:13:40,33.13
20200427:13:50,33.13
20200427:14:00,33.21
20200427:14:10,33.14
20200427:14:20,33.15
20200427:14:30,33.15
20200427:14:40,33.16
20200427:14:50,33.16
20200427:15:00,33.17
20200427:15:10,33.22
20200427:15:20,33.22
20200427:15:30,33.22
20200427:15:40,33.22
20200427:15:50,33.23
20200427:16:00,33.21
20200427:16:10,33.24
20200427:16:20,33.25
20200427:16:30,33.27
20200427:16:40,33.27
20200427:16:50,33.27
20200427:17:00,33.27
20200427:17:10,33.27
20200427:17:20,33.27
20200427:17:30,33.27
20200427:17:40,33.27
20200427:17:50,33.27
20200427:18:00,33.27
20200427:18:10,33.27
20200427:18:20,33.27
20200427:18:30,33.27
20200427:18:40,33.27
20200427:18:50,33.27
20200427:19:00,33.27
20200427:19:10,33.27
20200427:19:20,33.27
20200427:19:30,33.27
20200427:19:40,33.27
20200427:19:50,33.27
20200427:20:00,33.27
20200427:20:10,33.27
20200427:20:20,33.27
20200427:20:30,33.27
20200427:20:40,33.27
20200427:20:50,33.27
20200427:21:00,33.21
20200427:21:10,33.27
20200427:21:20,33.28
20200427:21:30,33.28
20200427:21:40,33.28
20200427:21:50,33.28
20200427:22:00,33.21
20200427:22:10,33.28
20200427:22:20,33.28
20200427:22:30,33.28
20200427:22:40,33.28
20200427:22:50,33.28
20200427:23:00,33.21
20200427:23:10,33.28
20200427:23:20,33.28
20200427:23:30,33.28
20200427:23:40,33.28
20200427:23:50,33.28
20200428:00:00,33.26
20200428:00:10,33.25
20200428:00:20,33.25
20200428:00:30,33.25
20200428:00:40,33.25
20200428:00:50,33.25
20200428:01:00,33.25
20200428:01:10,33.25
20200428:01:20,33.25
20200428:01:30,33.25
20200428:01:40,33.25
20200428:01:50,33.25
20200428:02:00,33.25
20200428:02:10,33.25
20200428:02:20,33.25
20200428:02:30,33.25
20200428:02:40,33.25
20200428:02:50,33.25
20200428:03:00,33.25
20200428:03:10,33.25
20200428:03:20,33.25
20200428:03:30,33.25
20200428:03:40,33.26
20200428:03:50,33.26
20200428:04:00,33.25
20200428:04:10,33.25
20200428:04:20,33.25
20200428:04:30,33.26
20200428:04:40,33.26
20200428:04:50,33.26
20200428:05:00,33.26
20200428:05:10,33.26
20200428:05:20,33.26
20200428:05:30,33.26
20200428:05:40,33.26
20200428:05:50,33.26
20200428:06:00,33.26
20200428:06:10,33.27
20200428:06:20,33.27
