时间,容量
20200420:04:20,74.64
20200420:04:30,74.64
20200420:04:40,74.64
20200420:04:50,74.64
20200420:05:00,74.64
20200420:05:10,74.64
20200420:05:20,74.64
20200420:05:30,74.64
20200420:05:40,74.64
20200420:05:50,74.64
20200420:06:00,74.64
20200420:06:10,74.64
20200420:06:20,74.66
20200420:06:30,74.64
20200420:06:40,74.64
20200420:06:50,74.64
20200420:07:00,74.64
20200420:07:10,74.64
20200420:07:20,74.66
20200420:07:30,74.64
20200420:07:40,74.64
20200420:07:50,74.64
20200420:08:00,74.64
20200420:08:10,74.64
20200420:08:20,74.64
20200420:08:30,74.64
20200420:08:40,74.64
20200420:08:50,74.64
20200420:09:00,74.64
20200420:09:10,74.64
20200420:09:20,74.64
20200420:09:30,74.64
20200420:09:40,74.64
20200420:09:50,74.64
20200420:10:00,74.66
20200420:10:10,74.64
20200420:10:20,74.64
20200420:10:30,74.64
20200420:10:40,74.64
20200420:10:50,74.64
20200420:11:00,74.64
20200420:11:10,74.64
20200420:11:20,74.64
20200420:11:30,74.64
20200420:11:40,74.64
20200420:11:50,74.64
20200420:12:00,74.64
20200420:12:10,74.64
20200420:12:20,74.64
20200420:12:30,74.64
20200420:12:40,74.64
20200420:12:50,74.64
20200420:13:00,74.64
20200420:13:10,74.64
20200420:13:20,74.64
20200420:13:30,74.64
20200420:13:40,74.64
20200420:13:50,74.64
20200420:14:00,74.64
20200420:14:10,74.64
20200420:14:20,74.64
20200420:14:30,74.64
20200420:14:40,74.64
20200420:14:50,74.64
20200420:15:00,74.64
20200420:15:10,74.64
20200420:15:20,74.66
20200420:15:30,74.64
20200420:15:40,74.64
20200420:15:50,74.64
20200420:16:00,74.64
20200420:16:10,74.64
20200420:16:20,74.64
20200420:16:30,74.65
20200420:16:40,74.66
20200420:16:50,74.67
20200420:17:00,74.67
20200420:17:10,75.34
20200420:17:20,74.66
20200420:17:30,74.68
20200420:17:40,74.68
20200420:17:50,74.68
20200420:18:00,74.68
20200420:18:10,74.68
20200420:18:20,74.68
20200420:18:30,74.68
20200420:18:40,74.68
20200420:18:50,74.68
20200420:19:00,74.68
20200420:19:10,74.68
20200420:19:20,74.68
20200420:19:30,74.68
20200420:19:40,74.68
20200420:19:50,74.68
20200420:20:00,74.68
20200420:20:10,74.68
20200420:20:20,74.68
20200420:20:30,74.68
20200420:20:40,74.68
20200420:20:50,74.68
20200420:21:00,74.68
20200420:21:10,74.68
20200420:21:20,74.68
20200420:21:30,74.68
20200420:21:40,74.68
20200420:21:50,74.68
20200420:22:00,74.68
20200420:22:10,74.68
20200420:22:20,74.68
20200420:22:30,74.68
20200420:22:40,74.68
20200420:22:50,74.68
20200420:23:00,74.68
20200420:23:10,74.68
20200420:23:20,74.68
20200420:23:30,74.68
20200420:23:40,74.68
20200420:23:50,74.68
20200421:00:00,74.68
20200421:00:10,74.68
20200421:00:20,74.68
20200421:00:30,74.68
20200421:00:40,74.68
20200421:00:50,74.69
20200421:01:00,74.69
20200421:01:10,74.68
20200421:01:20,74.71
20200421:01:30,74.68
20200421:01:40,74.68
20200421:01:50,74.68
20200421:02:00,74.68
20200421:02:10,74.68
20200421:02:20,74.68
20200421:02:30,74.68
20200421:02:40,74.68
20200421:02:50,74.68
20200421:03:00,74.68
20200421:03:10,74.7
20200421:03:20,74.72
20200421:03:30,74.75
20200421:03:40,74.77
20200421:03:50,74.71
20200421:04:00,74.68
20200421:04:10,74.68
20200421:04:20,74.68
20200421:04:30,74.68
20200421:04:40,74.68
20200421:04:50,74.68
20200421:05:00,74.68
20200421:05:10,74.68
20200421:05:20,74.68
20200421:05:30,74.68
20200421:05:40,74.68
20200421:05:50,74.68
20200421:06:00,74.68
20200421:06:10,74.68
20200421:06:20,74.68
20200421:06:30,74.68
20200421:06:40,74.68
20200421:06:50,74.68
20200421:07:00,74.69
20200421:07:10,74.68
20200421:07:20,74.69
20200421:07:30,74.68
20200421:07:40,74.68
20200421:07:50,74.69
20200421:08:00,74.68
20200421:08:10,74.69
20200421:08:20,74.69
20200421:08:30,74.69
20200421:08:40,74.69
20200421:08:50,74.69
20200421:09:00,74.69
20200421:09:10,74.69
20200421:09:20,74.69
20200421:09:30,74.69
20200421:09:40,74.7
20200421:09:50,74.71
20200421:10:00,74.71
20200421:10:10,74.7
20200421:10:20,74.69
20200421:10:30,74.69
20200421:10:40,74.69
20200421:10:50,74.69
20200421:11:00,74.69
20200421:11:10,74.69
20200421:11:20,74.69
20200421:11:30,74.69
20200421:11:40,74.69
20200421:11:50,74.69
20200421:12:00,74.69
20200421:12:10,74.69
20200421:12:20,74.69
20200421:12:30,74.69
20200421:12:40,74.69
20200421:12:50,74.69
20200421:13:00,74.69
20200421:13:10,74.69
20200421:13:20,74.69
20200421:13:30,74.69
20200421:13:40,74.69
20200421:13:50,74.69
20200421:14:00,74.69
20200421:14:10,74.69
20200421:14:20,74.69
20200421:14:30,74.69
20200421:14:40,74.69
20200421:14:50,74.69
20200421:15:00,74.69
20200421:15:10,74.88
20200421:15:20,74.88
20200421:15:30,74.88
20200421:15:40,74.88
20200421:15:50,74.88
20200421:16:00,74.88
20200421:16:10,74.88
20200421:16:20,74.88
20200421:16:30,74.88
20200421:16:40,74.88
20200421:16:50,74.88
20200421:17:00,74.88
20200421:17:10,74.88
20200421:17:20,75.36
20200421:17:30,75.29
20200421:17:40,75.3
20200421:17:50,75.29
20200421:18:00,75.29
20200421:18:10,75.3
20200421:18:20,75.3
20200421:18:30,75.3
20200421:18:40,75.3
20200421:18:50,75.3
20200421:19:00,75.3
20200421:19:10,75.3
20200421:19:20,75.3
20200421:19:30,75.3
20200421:19:40,75.3
20200421:19:50,75.3
20200421:20:00,75.3
20200421:20:10,75.3
20200421:20:20,75.3
20200421:20:30,75.3
20200421:20:40,75.3
20200421:20:50,75.3
20200421:21:00,75.3
20200421:21:10,75.3
20200421:21:20,75.3
20200421:21:30,75.3
20200421:21:40,75.3
20200421:21:50,75.3
20200421:22:00,75.3
20200421:22:10,75.3
20200421:22:20,75.3
20200421:22:30,75.3
20200421:22:40,75.3
20200421:22:50,75.3
20200421:23:00,75.3
20200421:23:10,75.3
20200421:23:20,75.3
20200421:23:30,75.3
20200421:23:40,75.3
20200421:23:50,75.3
20200422:00:00,75.3
20200422:00:10,75.3
20200422:00:20,75.31
20200422:00:30,75.31
20200422:00:40,75.33
20200422:00:50,75.34
20200422:01:00,75.34
20200422:01:10,75.35
20200422:01:20,75.37
20200422:01:30,75.39
20200422:01:40,75.34
20200422:01:50,75.3
20200422:02:00,75.31
20200422:02:10,75.3
20200422:02:20,75.3
20200422:02:30,75.3
20200422:02:40,75.3
20200422:02:50,75.3
20200422:03:00,75.31
20200422:03:10,75.3
20200422:03:20,75.3
20200422:03:30,75.3
20200422:03:40,75.3
20200422:03:50,75.3
20200422:04:00,75.31
20200422:04:10,75.3
20200422:04:20,75.3
20200422:04:30,75.31
20200422:04:40,75.3
20200422:04:50,75.3
20200422:05:00,75.31
20200422:05:10,75.3
20200422:05:20,75.3
20200422:05:30,75.3
20200422:05:40,75.3
20200422:05:50,75.3
20200422:06:00,75.31
20200422:06:10,75.3
20200422:06:20,75.32
20200422:06:30,75.3
20200422:06:40,75.3
20200422:06:50,75.3
20200422:07:00,75.3
20200422:07:10,75.34
20200422:07:20,75.34
20200422:07:30,75.36
20200422:07:40,75.37
20200422:07:50,75.33
20200422:08:00,75.3
20200422:08:10,75.3
20200422:08:20,75.3
20200422:08:30,75.3
20200422:08:40,75.3
20200422:08:50,75.3
20200422:09:00,75.3
20200422:09:10,75.3
20200422:09:20,75.3
20200422:09:30,75.3
20200422:09:40,75.34
20200422:09:50,75.34
20200422:10:00,75.25
20200422:10:10,75.33
20200422:10:20,75.32
20200422:10:30,75.25
20200422:10:40,75.31
20200422:10:50,75.3
20200422:11:00,75.3
20200422:11:10,75.31
20200422:11:20,75.3
20200422:11:30,75.3
20200422:11:40,75.31
20200422:11:50,75.3
20200422:12:00,75.3
20200422:12:10,75.3
20200422:12:20,75.3
20200422:12:30,75.3
20200422:12:40,75.3
20200422:12:50,75.31
20200422:13:00,75.31
20200422:13:10,75.31
20200422:13:20,75.31
20200422:13:30,75.31
20200422:13:40,75.31
20200422:13:50,75.31
20200422:14:00,75.25
20200422:14:10,75.31
20200422:14:20,75.31
20200422:14:30,75.31
20200422:14:40,75.31
20200422:14:50,75.31
20200422:15:00,75.31
20200422:15:10,75.31
20200422:15:20,75.31
20200422:15:30,75.31
20200422:15:40,75.32
20200422:15:50,75.31
20200422:16:00,75.25
20200422:16:10,75.25
20200422:16:20,75.25
20200422:16:30,75.25
20200422:16:40,75.25
20200422:16:50,75.25
20200422:17:00,75.25
20200422:17:10,75.25
20200422:17:20,75.25
20200422:17:30,75.25
20200422:17:40,75.25
20200422:17:50,75.25
20200422:18:00,75.25
20200422:18:10,75.08
20200422:18:20,75.06
20200422:18:30,75.06
20200422:18:40,75.07
20200422:18:50,75.06
20200422:19:00,75.06
20200422:19:10,75.06
20200422:19:20,75.06
20200422:19:30,75.06
20200422:19:40,75.07
20200422:19:50,75.06
20200422:20:00,75.07
20200422:20:10,75.06
20200422:20:20,75.06
20200422:20:30,75.07
20200422:20:40,75.07
20200422:20:50,75.07
20200422:21:00,75.07
20200422:21:10,75.07
20200422:21:20,75.07
20200422:21:30,75.07
20200422:21:40,75.07
20200422:21:50,75.07
20200422:22:00,75.08
20200422:22:10,75.07
20200422:22:20,75.07
20200422:22:30,75.07
20200422:22:40,75.07
20200422:22:50,75.07
20200422:23:00,75.07
20200422:23:10,75.07
20200422:23:20,75.07
20200422:23:30,75.07
20200422:23:40,75.07
20200422:23:50,75.07
20200423:00:00,75.07
20200423:00:10,75.07
20200423:00:20,75.09
20200423:00:30,75.15
20200423:00:40,75.19
20200423:00:50,75.23
20200423:01:00,75.28
20200423:01:10,75.32
20200423:01:20,75.38
20200423:01:30,75.41
20200423:01:40,75.39
20200423:01:50,75.33
20200423:02:00,75.26
20200423:02:10,75.16
20200423:02:20,75.1
20200423:02:30,75.12
20200423:02:40,75.14
20200423:02:50,75.1
20200423:03:00,75.07
20200423:03:10,75.07
20200423:03:20,75.07
20200423:03:30,75.07
20200423:03:40,75.07
20200423:03:50,75.07
20200423:04:00,75.08
20200423:04:10,75.08
20200423:04:20,75.08
20200423:04:30,75.08
20200423:04:40,75.07
20200423:04:50,75.08
20200423:05:00,75.07
20200423:05:10,75.07
20200423:05:20,75.07
20200423:05:30,75.07
20200423:05:40,75.07
20200423:05:50,75.07
20200423:06:00,75.07
20200423:06:10,75.07
20200423:06:20,75.07
20200423:06:30,75.07
20200423:06:40,75.07
20200423:06:50,75.07
20200423:07:00,75.07
20200423:07:10,75.07
20200423:07:20,75.07
20200423:07:30,75.07
20200423:07:40,75.07
20200423:07:50,75.07
20200423:08:00,75.07
20200423:08:10,75.07
20200423:08:20,75.07
20200423:08:30,75.07
20200423:08:40,75.07
20200423:08:50,75.07
20200423:09:00,75.07
20200423:09:10,75.07
20200423:09:20,75.07
20200423:09:30,75.07
20200423:09:40,75.08
20200423:09:50,75.09
20200423:10:00,75.09
20200423:10:10,75.09
20200423:10:20,75.09
20200423:10:30,75.08
20200423:10:40,75.07
20200423:10:50,75.07
20200423:11:00,75.07
20200423:11:10,75.07
20200423:11:20,75.07
20200423:11:30,75.07
20200423:11:40,75.07
20200423:11:50,75.07
20200423:12:00,75.07
20200423:12:10,75.07
20200423:12:20,75.07
20200423:12:30,75.07
20200423:12:40,75.07
20200423:12:50,75.07
20200423:13:00,75.07
20200423:13:10,75.07
20200423:13:20,75.07
20200423:13:30,75.07
20200423:13:40,75.08
20200423:13:50,75.07
20200423:14:00,75.09
20200423:14:10,75.08
20200423:14:20,75.07
20200423:14:30,75.07
20200423:14:40,75.08
20200423:14:50,75.08
20200423:15:00,75.09
20200423:15:10,75.08
20200423:15:20,75.08
20200423:15:30,75.08
20200423:15:40,75.08
20200423:15:50,75.08
20200423:16:00,75.09
20200423:16:10,75.08
20200423:16:20,75.08
20200423:16:30,75.08
20200423:16:40,75.08
20200423:16:50,75.08
20200423:17:00,75.08
20200423:17:10,75.08
20200423:17:20,75.08
20200423:17:30,75.08
20200423:17:40,75.08
20200423:17:50,75.08
20200423:18:00,75.08
20200423:18:10,75.08
20200423:18:20,75.08
20200423:18:30,75.08
20200423:18:40,75.08
20200423:18:50,75.08
20200423:19:00,75.08
20200423:19:10,75.08
20200423:19:20,75.08
20200423:19:30,75.08
20200423:19:40,75.08
20200423:19:50,75.08
20200423:20:00,75.08
20200423:20:10,75.08
20200423:20:20,75.08
20200423:20:30,75.08
20200423:20:40,75.08
20200423:20:50,75.08
20200423:21:00,75.08
20200423:21:10,75.08
20200423:21:20,75.08
20200423:21:30,75.08
20200423:21:40,75.08
20200423:21:50,75.08
20200423:22:00,75.08
20200423:22:10,75.08
20200423:22:20,75.08
20200423:22:30,75.08
20200423:22:40,75.08
20200423:22:50,75.08
20200423:23:00,75.08
20200423:23:10,75.08
20200423:23:20,75.08
20200423:23:30,75.08
20200423:23:40,75.08
20200423:23:50,75.08
20200424:00:00,75.08
20200424:00:10,75.08
20200424:00:20,75.14
20200424:00:30,75.17
20200424:00:40,75.2
20200424:00:50,75.24
20200424:01:00,75.26
20200424:01:10,75.27
20200424:01:20,75.29
20200424:01:30,75.32
20200424:01:40,75.31
20200424:01:50,75.22
20200424:02:00,75.12
20200424:02:10,75.09
20200424:02:20,75.09
20200424:02:30,75.09
20200424:02:40,75.09
20200424:02:50,75.09
20200424:03:00,75.09
20200424:03:10,75.1
20200424:03:20,75.09
20200424:03:30,75.09
20200424:03:40,75.08
20200424:03:50,75.09
20200424:04:00,75.09
20200424:04:10,75.08
20200424:04:20,75.08
20200424:04:30,75.09
20200424:04:40,75.08
20200424:04:50,75.09
20200424:05:00,75.09
20200424:05:10,75.09
20200424:05:20,75.08
20200424:05:30,75.09
20200424:05:40,75.12
20200424:05:50,75.12
20200424:06:00,75.13
20200424:06:10,75.09
20200424:06:20,75.09
20200424:06:30,75.09
20200424:06:40,75.09
20200424:06:50,75.09
20200424:07:00,75.09
20200424:07:10,75.09
20200424:07:20,75.09
20200424:07:30,75.09
20200424:07:40,75.09
20200424:07:50,75.09
20200424:08:00,75.09
20200424:08:10,75.09
20200424:08:20,75.09
20200424:08:30,75.09
20200424:08:40,75.09
20200424:08:50,75.09
20200424:09:00,75.09
20200424:09:10,75.09
20200424:09:20,75.09
20200424:09:30,75.09
20200424:09:40,75.09
20200424:09:50,75.09
20200424:10:00,75.13
20200424:10:10,75.13
20200424:10:20,75.12
20200424:10:30,75.11
20200424:10:40,75.1
20200424:10:50,75.09
20200424:11:00,75.09
20200424:11:10,75.09
20200424:11:20,75.09
20200424:11:30,75.09
20200424:11:40,75.1
20200424:11:50,75.1
20200424:12:00,75.1
20200424:12:10,75.09
20200424:12:20,75.09
20200424:12:30,75.09
20200424:12:40,75.09
20200424:12:50,75.09
20200424:13:00,75.09
20200424:13:10,75.09
20200424:13:20,75.1
20200424:13:30,75.09
20200424:13:40,75.09
20200424:13:50,75.1
20200424:14:00,75.1
20200424:14:10,75.09
20200424:14:20,75.09
20200424:14:30,75.09
20200424:14:40,75.09
20200424:14:50,75.09
20200424:15:00,75.09
20200424:15:10,75.09
20200424:15:20,75.09
20200424:15:30,75.09
20200424:15:40,75.09
20200424:15:50,75.09
20200424:16:00,75.09
20200424:16:10,75.09
20200424:16:20,75.09
20200424:16:30,75.09
20200424:16:40,75.09
20200424:16:50,75.09
20200424:17:00,75.09
20200424:17:10,75.09
20200424:17:20,75.09
20200424:17:30,75.09
20200424:17:40,75.09
20200424:17:50,75.09
20200424:18:00,75.1
20200424:18:10,75.09
20200424:18:20,75.09
20200424:18:30,75.09
20200424:18:40,75.09
20200424:18:50,75.09
20200424:19:00,75.09
20200424:19:10,75.09
20200424:19:20,75.09
20200424:19:30,75.09
20200424:19:40,75.09
20200424:19:50,75.09
20200424:20:00,75.09
20200424:20:10,75.09
20200424:20:20,75.09
20200424:20:30,75.09
20200424:20:40,75.09
20200424:20:50,75.09
20200424:21:00,75.09
20200424:21:10,75.09
20200424:21:20,75.09
20200424:21:30,75.09
20200424:21:40,75.09
20200424:21:50,75.09
20200424:22:00,75.09
20200424:22:10,75.09
20200424:22:20,75.09
20200424:22:30,75.09
20200424:22:40,75.1
20200424:22:50,75.09
20200424:23:00,75.09
20200424:23:10,75.09
20200424:23:20,75.09
20200424:23:30,75.09
20200424:23:40,75.09
20200424:23:50,75.09
20200425:00:00,75.13
20200425:00:10,75.09
20200425:00:20,75.09
20200425:00:30,75.1
20200425:00:40,75.11
20200425:00:50,75.13
20200425:01:00,75.13
20200425:01:10,75.18
20200425:01:20,75.22
20200425:01:30,75.27
20200425:01:40,75.29
20200425:01:50,75.17
20200425:02:00,75.13
20200425:02:10,75.09
20200425:02:20,75.1
20200425:02:30,75.09
20200425:02:40,75.1
20200425:02:50,75.12
20200425:03:00,75.14
20200425:03:10,75.16
20200425:03:20,75.16
20200425:03:30,75.09
20200425:03:40,75.09
20200425:03:50,75.1
20200425:04:00,75.1
20200425:04:10,75.09
20200425:04:20,75.1
20200425:04:30,75.11
20200425:04:40,75.12
20200425:04:50,75.13
20200425:05:00,75.16
20200425:05:10,75.15
20200425:05:20,75.09
20200425:05:30,75.09
20200425:05:40,75.09
20200425:05:50,75.09
20200425:06:00,75.09
20200425:06:10,75.09
20200425:06:20,75.13
20200425:06:30,75.13
20200425:06:40,75.13
20200425:06:50,75.13
20200425:07:00,75.13
20200425:07:10,75.13
20200425:07:20,75.13
20200425:07:30,75.13
20200425:07:40,75.13
20200425:07:50,75.13
20200425:08:00,75.13
20200425:08:10,75.13
20200425:08:20,75.13
20200425:08:30,75.13
20200425:08:40,75.13
20200425:08:50,75.13
20200425:09:00,75.13
20200425:09:10,75.13
20200425:09:20,75.13
20200425:09:30,75.13
20200425:09:40,75.13
20200425:09:50,75.14
20200425:10:00,75.15
20200425:10:10,75.14
20200425:10:20,75.13
20200425:10:30,75.13
20200425:10:40,75.13
20200425:10:50,75.13
20200425:11:00,75.13
20200425:11:10,75.13
20200425:11:20,75.13
20200425:11:30,75.13
20200425:11:40,75.13
20200425:11:50,75.13
20200425:12:00,75.13
20200425:12:10,75.13
20200425:12:20,75.13
20200425:12:30,75.13
20200425:12:40,75.13
20200425:12:50,75.14
20200425:13:00,75.13
20200425:13:10,75.13
20200425:13:20,75.13
20200425:13:30,75.13
20200425:13:40,75.13
20200425:13:50,75.13
20200425:14:00,75.14
20200425:14:10,75.13
20200425:14:20,75.14
20200425:14:30,75.13
20200425:14:40,75.13
20200425:14:50,75.13
20200425:15:00,75.14
20200425:15:10,75.14
20200425:15:20,75.14
20200425:15:30,75.14
20200425:15:40,75.14
20200425:15:50,75.14
20200425:16:00,75.13
20200425:16:10,75.14
20200425:16:20,75.14
20200425:16:30,75.14
20200425:16:40,75.14
20200425:16:50,75.14
20200425:17:00,75.14
20200425:17:10,75.14
20200425:17:20,75.14
20200425:17:30,75.14
20200425:17:40,75.14
20200425:17:50,75.14
20200425:18:00,75.14
20200425:18:10,75.14
20200425:18:20,75.14
20200425:18:30,75.14
20200425:18:40,75.14
20200425:18:50,75.14
20200425:19:00,75.14
20200425:19:10,75.14
20200425:19:20,75.14
20200425:19:30,75.14
20200425:19:40,75.14
20200425:19:50,75.14
20200425:20:00,75.14
20200425:20:10,75.14
20200425:20:20,75.14
20200425:20:30,75.14
20200425:20:40,75.14
20200425:20:50,75.14
20200425:21:00,75.14
20200425:21:10,75.14
20200425:21:20,75.14
20200425:21:30,75.14
20200425:21:40,75.14
20200425:21:50,75.14
20200425:22:00,75.14
20200425:22:10,75.14
20200425:22:20,75.14
20200425:22:30,75.14
20200425:22:40,75.14
20200425:22:50,75.14
20200425:23:00,75.13
20200425:23:10,75.18
20200425:23:20,75.18
20200425:23:30,75.18
20200425:23:40,75.18
20200425:23:50,75.18
20200426:00:00,75.19
20200426:00:10,75.18
20200426:00:20,75.18
20200426:00:30,75.18
20200426:00:40,75.19
20200426:00:50,75.22
20200426:01:00,75.23
20200426:01:10,75.25
20200426:01:20,75.28
20200426:01:30,75.31
20200426:01:40,75.3
20200426:01:50,75.24
20200426:02:00,75.18
20200426:02:10,75.18
20200426:02:20,75.18
20200426:02:30,75.18
20200426:02:40,75.18
20200426:02:50,75.18
20200426:03:00,75.18
20200426:03:10,75.18
20200426:03:20,75.18
20200426:03:30,75.18
20200426:03:40,75.2
20200426:03:50,75.21
20200426:04:00,75.19
20200426:04:10,75.18
20200426:04:20,75.18
20200426:04:30,75.18
20200426:04:40,75.18
20200426:04:50,75.18
20200426:05:00,75.18
20200426:05:10,75.18
20200426:05:20,75.18
20200426:05:30,75.18
20200426:05:40,75.18
20200426:05:50,75.18
20200426:06:00,75.18
20200426:06:10,75.18
20200426:06:20,75.18
20200426:06:30,75.18
20200426:06:40,75.18
20200426:06:50,75.18
20200426:07:00,75.18
20200426:07:10,75.18
20200426:07:20,75.18
20200426:07:30,75.18
20200426:07:40,75.18
20200426:07:50,75.18
20200426:08:00,75.18
20200426:08:10,75.18
20200426:08:20,75.18
20200426:08:30,75.18
20200426:08:40,75.18
20200426:08:50,75.18
20200426:09:00,75.18
20200426:09:10,75.18
20200426:09:20,75.18
20200426:09:30,75.18
20200426:09:40,75.19
20200426:09:50,75.18
20200426:10:00,75.18
20200426:10:10,75.18
20200426:10:20,75.18
20200426:10:30,75.18
20200426:10:40,75.18
20200426:10:50,75.18
20200426:11:00,75.18
20200426:11:10,75.18
20200426:11:20,75.18
20200426:11:30,75.18
20200426:11:40,75.18
20200426:11:50,75.18
20200426:12:00,75.18
20200426:12:10,75.18
20200426:12:20,75.18
20200426:12:30,75.18
20200426:12:40,75.18
20200426:12:50,75.18
20200426:13:00,75.18
20200426:13:10,75.18
20200426:13:20,75.18
20200426:13:30,75.18
20200426:13:40,75.18
20200426:13:50,75.18
20200426:14:00,75.19
20200426:14:10,75.18
20200426:14:20,75.18
20200426:14:30,75.18
20200426:14:40,75.18
20200426:14:50,75.18
20200426:15:00,75.18
20200426:15:10,75.18
20200426:15:20,75.18
20200426:15:30,75.19
20200426:15:40,75.18
20200426:15:50,75.18
20200426:16:00,75.18
20200426:16:10,75.19
20200426:16:20,75.18
20200426:16:30,75.18
20200426:16:40,75.18
20200426:16:50,75.18
20200426:17:00,75.19
20200426:17:10,75.19
20200426:17:20,75.19
20200426:17:30,75.19
20200426:17:40,75.19
20200426:17:50,75.19
20200426:18:00,75.19
20200426:18:10,75.19
20200426:18:20,75.19
20200426:18:30,75.19
20200426:18:40,75.19
20200426:18:50,75.19
20200426:19:00,75.19
20200426:19:10,75.19
20200426:19:20,75.19
20200426:19:30,75.19
20200426:19:40,75.19
20200426:19:50,75.19
20200426:20:00,75.19
20200426:20:10,75.19
20200426:20:20,75.19
20200426:20:30,75.19
20200426:20:40,75.19
20200426:20:50,75.19
20200426:21:00,75.19
20200426:21:10,75.19
20200426:21:20,75.19
20200426:21:30,75.19
20200426:21:40,75.19
20200426:21:50,75.19
20200426:22:00,75.19
20200426:22:10,75.19
20200426:22:20,75.19
20200426:22:30,75.19
20200426:22:40,75.19
20200426:22:50,75.19
20200426:23:00,75.19
20200426:23:10,75.19
20200426:23:20,75.19
20200426:23:30,75.19
20200426:23:40,75.19
20200426:23:50,75.19
20200427:00:00,75.2
20200427:00:10,75.19
20200427:00:20,75.19
20200427:00:30,75.19
20200427:00:40,75.19
20200427:00:50,75.19
20200427:01:00,75.19
20200427:01:10,75.19
20200427:01:20,75.19
20200427:01:30,75.2
20200427:01:40,75.19
20200427:01:50,75.19
20200427:02:00,75.19
20200427:02:10,75.19
20200427:02:20,75.19
20200427:02:30,75.19
20200427:02:40,75.19
20200427:02:50,75.19
20200427:03:00,75.19
20200427:03:10,75.19
20200427:03:20,75.19
20200427:03:30,75.19
20200427:03:40,75.19
20200427:03:50,75.19
20200427:04:00,75.19
20200427:04:10,75.2
20200427:04:20,75.2
20200427:04:30,75.19
20200427:04:40,75.19
20200427:04:50,75.19
20200427:05:00,75.19
20200427:05:10,75.2
20200427:05:20,75.19
20200427:05:30,75.2
20200427:05:40,75.19
20200427:05:50,75.19
20200427:06:00,75.19
20200427:06:10,75.2
20200427:06:20,75.2
20200427:06:30,75.2
20200427:06:40,75.2
20200427:06:50,75.2
20200427:07:00,75.2
20200427:07:10,75.2
20200427:07:20,75.2
20200427:07:30,75.2
20200427:07:40,75.2
20200427:07:50,75.2
20200427:08:00,75.2
20200427:08:10,75.2
20200427:08:20,75.2
20200427:08:30,75.2
20200427:08:40,75.2
20200427:08:50,75.2
20200427:09:00,75.2
20200427:09:10,75.2
20200427:09:20,75.2
20200427:09:30,75.2
20200427:09:40,75.21
20200427:09:50,75.21
20200427:10:00,75.2
20200427:10:10,75.2
20200427:10:20,75.2
20200427:10:30,75.2
20200427:10:40,75.2
20200427:10:50,75.2
20200427:11:00,75.2
20200427:11:10,75.2
20200427:11:20,75.2
20200427:11:30,75.2
20200427:11:40,75.2
20200427:11:50,75.2
20200427:12:00,75.2
20200427:12:10,75.2
20200427:12:20,75.2
20200427:12:30,75.2
20200427:12:40,75.2
20200427:12:50,75.2
20200427:13:00,75.2
20200427:13:10,75.2
20200427:13:20,75.2
20200427:13:30,75.2
20200427:13:40,75.2
20200427:13:50,75.22
20200427:14:00,75.2
20200427:14:10,75.2
20200427:14:20,75.2
20200427:14:30,75.2
20200427:14:40,75.2
20200427:14:50,75.2
20200427:15:00,75.2
20200427:15:10,75.2
20200427:15:20,75.2
20200427:15:30,75.2
20200427:15:40,75.21
20200427:15:50,75.2
20200427:16:00,75.2
20200427:16:10,75.2
20200427:16:20,75.2
20200427:16:30,75.2
20200427:16:40,75.2
20200427:16:50,75.2
20200427:17:00,75.2
20200427:17:10,75.2
20200427:17:20,75.2
20200427:17:30,75.2
20200427:17:40,75.2
20200427:17:50,75.2
20200427:18:00,75.2
20200427:18:10,75.2
20200427:18:20,75.21
20200427:18:30,75.2
20200427:18:40,75.2
20200427:18:50,75.2
20200427:19:00,75.21
20200427:19:10,75.2
20200427:19:20,75.21
20200427:19:30,75.2
20200427:19:40,75.2
20200427:19:50,75.21
20200427:20:00,75.21
20200427:20:10,75.22
20200427:20:20,75.21
20200427:20:30,75.21
20200427:20:40,75.21
20200427:20:50,75.21
20200427:21:00,75.2
20200427:21:10,75.21
20200427:21:20,75.21
20200427:21:30,75.21
20200427:21:40,75.21
20200427:21:50,75.21
20200427:22:00,75.2
20200427:22:10,75.21
20200427:22:20,75.21
20200427:22:30,75.21
20200427:22:40,75.21
20200427:22:50,75.21
20200427:23:00,75.2
20200427:23:10,75.21
20200427:23:20,75.21
20200427:23:30,75.21
20200427:23:40,75.21
20200427:23:50,75.21
20200428:00:00,75.22
20200428:00:10,75.21
20200428:00:20,75.21
20200428:00:30,75.21
20200428:00:40,75.21
20200428:00:50,75.21
20200428:01:00,75.21
20200428:01:10,75.21
20200428:01:20,75.21
20200428:01:30,75.21
20200428:01:40,75.21
20200428:01:50,75.21
20200428:02:00,75.21
20200428:02:10,75.21
20200428:02:20,75.21
20200428:02:30,75.21
20200428:02:40,75.21
20200428:02:50,75.21
20200428:03:00,75.21
20200428:03:10,75.23
20200428:03:20,75.21
20200428:03:30,75.21
20200428:03:40,75.21
20200428:03:50,75.21
20200428:04:00,75.21
20200428:04:10,75.21
20200428:04:20,75.23
20200428:04:30,75.21
20200428:04:40,75.22
20200428:04:50,75.23
20200428:05:00,75.24
20200428:05:10,75.24
20200428:05:20,75.25
20200428:05:30,75.21
20200428:05:40,75.21
20200428:05:50,75.21
20200428:06:00,75.21
20200428:06:10,75.21
20200428:06:20,75.21
20200428:06:30,75.21
